-7.55675745010376,-6.501219749450684
-7.5718865394592285,-6.267241477966309
-7.831658840179443,-6.247292518615723
-7.687682151794434,-5.811548233032227
-7.685620307922363,-5.563086032867432
-7.873582363128662,-5.622924327850342
-7.630490303039551,-2.294644594192505
-7.69124174118042,-2.094933032989502
-7.684755802154541,-0.8862799406051636
-7.674694061279297,-0.6280938386917114
-7.677940368652344,2.646334171295166
-7.701809883117676,2.787405014038086
-7.677509784698486,4.05273962020874
-7.687929153442383,4.323163986206055
-7.699028968811035,7.5694379806518555
-7.603833198547363,8.193746566772461
-7.520644664764404,8.464059829711914
-7.803494930267334,8.220626831054688
-0.40399742126464844,8.154906272888184
-0.2090616226196289,8.187765121459961
-0.1738947033882141,8.475743293762207
-0.43774861097335815,8.458564758300781
-0.5500720143318176,4.966185569763184
-0.10059452056884766,4.948180675506592
-0.08857548236846924,4.467471599578857
-0.5318818688392639,4.4918646812438965
5.076505661010742,5.416589736938477
5.740627765655518,4.317779064178467
5.653024196624756,4.6308183670043945
5.369899272918701,5.508677959442139
6.245412826538086,5.825250625610352
6.260689735412598,6.193437099456787
6.94151496887207,5.071217060089111
6.564801216125488,4.909969329833984
5.4505414962768555,6.03029203414917
7.068012714385986,8.229776382446289
7.321419715881348,8.214225769042969
7.025863170623779,8.450934410095215
7.328612804412842,8.491546630859375
8.69038200378418,6.254767894744873
9.886612892150879,6.241021633148193
8.674393653869629,3.6742687225341797
8.686554908752441,1.0827958583831787
9.895685195922852,3.7015626430511475
9.879218101501465,1.1019973754882812
12.545652389526367,6.28494119644165
12.535666465759277,3.669426918029785
12.540989875793457,1.0643720626831055
13.7246675491333,1.0693209171295166
13.739970207214355,3.6689224243164062
13.757850646972656,6.230226039886475
14.560297966003418,8.241338729858398
14.521170616149902,8.510237693786621
14.830695152282715,8.462990760803223
14.810831069946289,8.216757774353027
14.456683158874512,4.940444469451904
14.463449478149414,4.50596809387207
14.920432090759277,4.5159196853637695
14.91520881652832,4.950317859649658
16.287796020507812,6.264505863189697
16.283903121948242,3.669848680496216
16.288349151611328,1.0910778045654297
17.48993682861328,1.1031992435455322
17.504150390625,3.7032344341278076
17.462369918823242,6.275066375732422
19.594688415527344,4.284318447113037
19.596691131591797,4.556025505065918
19.728031158447266,4.565465927124023
20.75314712524414,4.53910493850708
20.92441177368164,4.550534725189209
20.91638946533203,4.24500036239624
21.904014587402344,8.480491638183594
21.916006088256836,8.223756790161133
22.150739669799805,8.205018997192383
21.9299373626709,-6.245704174041748
22.1864013671875,-6.222093105316162
21.9202880859375,-6.504621982574463
19.1763858795166,-4.219195365905762
19.20820426940918,-2.9822444915771484
17.933774948120117,-2.9800047874450684
17.93572425842285,-4.241305351257324
19.21799659729004,-1.8214175701141357
19.213972091674805,-0.6274816989898682
17.869285583496094,-0.6360878944396973
17.865278244018555,-1.8107330799102783
14.828307151794434,-6.519227027893066
14.810443878173828,-6.255419731140137
14.565871238708496,-6.257900714874268
14.562149047851562,-6.5289530754089355
16.45081901550293,-4.225240707397461
16.432979583740234,-2.9444661140441895
15.164496421813965,-2.9548895359039307
15.170347213745117,-4.223262786865234
14.889896392822266,-2.987729549407959
14.460219383239746,-2.9755654335021973
14.905282974243164,-2.551382303237915
14.457674980163574,-2.520796775817871
15.10817813873291,-1.8050789833068848
16.455015182495117,-1.8504176139831543
16.455108642578125,-0.635127067565918
15.10611629486084,-0.5629956722259521
13.812643051147461,-4.244901180267334
13.782864570617676,-2.9985625743865967
12.500652313232422,-2.9965741634368896
12.48642635345459,-4.225134372711182
13.764832496643066,-1.8191879987716675
12.550127983093262,-1.8256866931915283
12.569060325622559,-0.6021263599395752
13.730940818786621,-0.5993936061859131
12.064080238342285,-0.6
11.009060859680176,-4.242678642272949
11.00034236907959,-2.944972276687622
9.771244049072266,-2.9885196685791016
9.771244049072266,-4.216549396514893
10.982908248901367,-1.9433873891830444
11.00034236907959,-0.6021339893341064
9.762526512145996,-0.5760056972503662
9.771244049072266,-1.995643973350525
11.889477729797363,-0.6282627582550049
12.063817024230957,-1.4643683433532715
11.889477729797363,-1.4382399320602417
8.068757057189941,-2.004166603088379
8.05275821685791,-0.5436282753944397
6.7941107749938965,-0.5348032116889954
6.811776161193848,-1.977681279182434
6.595376968383789,-1.5893839597702026
6.595376968383789,-0.9363385438919067
6.40547513961792,-1.1746114492416382
6.401060104370117,-1.3952354192733765
6.807359218597412,-2.9925498962402344
8.048341751098633,-3.0057871341705322
8.061591148376465,-4.2324538230896
6.789694309234619,-4.2368669509887695
7.597878456115723,-4.581038951873779
6.8117756843566895,-4.598689079284668
7.602295398712158,-4.775187969207764
6.807359218597412,-4.792837619781494
7.307307720184326,-6.548302173614502
7.303422927856445,-6.249388694763184
7.066414833068848,-6.249388694763184
7.043101787567139,-6.548302173614502
-0.21065884828567505,-6.166175365447998
-0.40290507674217224,-6.145595073699951
-0.183195099234581,-6.481734752655029
-0.4578326344490051,-6.481734752655029
-0.0870719701051712,-2.9625673294067383
-0.10080380737781525,-2.550968647003174
-0.5333579182624817,-2.5303890705108643
-0.5127601623535156,-2.9625673294067383
